category,author_id,name,title,rid,comment,likes,share,duration,createtime,product,sales,volume,aweme_url,collect_count,download_count,forward_count,play_count,product_count,brand_name,product_id,v11_category_big,v11_category_big_id,v11_category_first,v11_category_first_id,v11_category_second,v11_category_second_id,v11_category_third,v11_category_third_id,v11_category_fourth,v11_category_fourth_id,follower_count
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,开工了！从今天开始就正式复工了！给大家保证品质，喜欢吃香肠的朋友可以下单哟！#新农人计划2024 #优质农产品,DkWxSbEYPRbgxXJTku6eOhE5Vz-JxuDc,182,12728.0,191.0,49934.0,2024-02-15 14:23:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,10339.0,209.0,https://www.iesdouyin.com/share/video/7335709942399175999/?region=CN&mid=7335710461351987995&u_code=34775677k8l1&did=MS4wLjABAAAAttyEMtVV8hOg3FPUxwoMbfAxZv_kkDli1AKouAK4QPMt8mLLHLNG5XPAO5kLZXpp&iid=MS4wLjABAAAARNMcEbFK73szLNzK3hO2ygGrsUelp4WXKN_av_jpgAsBluwt29W3ZwtXa386L4tJ&with_sec_did=1&titleType=title&share_sign=LsacUihJJPjOJqH4ifK2IWaiGQcOzrPlrOzgCo1IeQA-&share_version=280400&ts=1713152275&from_aid=1128&from_ssr=1,1050.0,10.0,0.0,1300000.0,30.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3143212
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,开工了！从今天开始就正式复工了！给大家保证品质，喜欢吃香肠的朋友可以下单哟！#新农人计划2024 #优质农产品,DkWxSbEYPRbgxXJTku6eOhE5Vz-JxuDc,182,12728.0,191.0,49934.0,2024-02-15 14:23:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,10339.0,209.0,https://www.iesdouyin.com/share/video/7335709942399175999/?region=CN&mid=7335710461351987995&u_code=34775677k8l1&did=MS4wLjABAAAAttyEMtVV8hOg3FPUxwoMbfAxZv_kkDli1AKouAK4QPMt8mLLHLNG5XPAO5kLZXpp&iid=MS4wLjABAAAARNMcEbFK73szLNzK3hO2ygGrsUelp4WXKN_av_jpgAsBluwt29W3ZwtXa386L4tJ&with_sec_did=1&titleType=title&share_sign=LsacUihJJPjOJqH4ifK2IWaiGQcOzrPlrOzgCo1IeQA-&share_version=280400&ts=1713152275&from_aid=1128&from_ssr=1,1050.0,10.0,0.0,1300000.0,30.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3143212
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,鲜肉做的香肠，给大家保证品质，喜欢的朋友可以下单哟！#新农人计划2024 #优质农产品,zJaoWDkb4ezdOI22WQfLS4O3uUwECFB1,226,11146.0,108.0,38200.0,2024-02-02 14:21:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,12000.0,140.0,https://www.iesdouyin.com/share/video/7330885632341921033/?region=CN&mid=7330885887766596406&u_code=45lidkl6bc3d&did=MS4wLjABAAAATa8lgNqqlmBI5x5EDsA1wyfEoHpj1FqI8daJSDxYV9wnxcC3TIaaXSBWEiruhEbF&iid=MS4wLjABAAAAIZIIJ35UAKF5584Rf6uiYzgim99cKb2x_SMsFlj5Xl4Icwv2eANKxV97ZrG9kalh&with_sec_did=1&titleType=title&share_sign=t5OyylEB8Esdr8xOYyl2h_Ar8YTWirwCLI_SnemqXE4-&share_version=280400&ts=1712029996&from_aid=1128&from_ssr=1,844.0,10.0,0.0,1200000.0,30.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3130397
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,鲜肉做的香肠，给大家保证品质，喜欢的朋友可以下单哟！#新农人计划2024 #优质农产品,zJaoWDkb4ezdOI22WQfLS4O3uUwECFB1,226,11146.0,108.0,38200.0,2024-02-02 14:21:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,12000.0,140.0,https://www.iesdouyin.com/share/video/7330885632341921033/?region=CN&mid=7330885887766596406&u_code=45lidkl6bc3d&did=MS4wLjABAAAATa8lgNqqlmBI5x5EDsA1wyfEoHpj1FqI8daJSDxYV9wnxcC3TIaaXSBWEiruhEbF&iid=MS4wLjABAAAAIZIIJ35UAKF5584Rf6uiYzgim99cKb2x_SMsFlj5Xl4Icwv2eANKxV97ZrG9kalh&with_sec_did=1&titleType=title&share_sign=t5OyylEB8Esdr8xOYyl2h_Ar8YTWirwCLI_SnemqXE4-&share_version=280400&ts=1712029996&from_aid=1128&from_ssr=1,844.0,10.0,0.0,1200000.0,30.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3130397
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,忙活一天了，农村四哥爸妈一盘香肠配青菜，平凡却很幸福#新农人计划2024 #优质农产品,9YtvWYqJp3Kn_ZMAPowh8uyG4QkC0-rw,191,13591.0,205.0,31634.0,2024-03-28 13:18:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,11082.0,231.0,https://www.iesdouyin.com/share/video/7351279272323075347/?region=CN&mid=7351279301624417065&u_code=-1&did=MS4wLjABAAAAsdCEsssI93OjT0CwxK08GVumjJjQybwVe4f6zu-M3jnGY0uQsPWw-IL5QWiL90We&iid=MS4wLjABAAAAtdyCk_Qz7lqq-gkZV1WQKyuIujaDdIlLfmO94ljXsKexPIUcLEIFFYOruClp8dE_&with_sec_did=1&titleType=title&share_sign=CXGehYRTCyxNfKWrmLrAkGi4UjGWlEyYUnATLhiJnUQ-&share_version=290600&ts=1716708781&from_aid=1128&from_ssr=1,1090.0,24.0,0.0,1500000.0,20.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3205937
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,忙活一天了，农村四哥爸妈一盘香肠配青菜，平凡却很幸福#新农人计划2024 #优质农产品,9YtvWYqJp3Kn_ZMAPowh8uyG4QkC0-rw,191,13591.0,205.0,31634.0,2024-03-28 13:18:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,11082.0,231.0,https://www.iesdouyin.com/share/video/7351279272323075347/?region=CN&mid=7351279301624417065&u_code=-1&did=MS4wLjABAAAAsdCEsssI93OjT0CwxK08GVumjJjQybwVe4f6zu-M3jnGY0uQsPWw-IL5QWiL90We&iid=MS4wLjABAAAAtdyCk_Qz7lqq-gkZV1WQKyuIujaDdIlLfmO94ljXsKexPIUcLEIFFYOruClp8dE_&with_sec_did=1&titleType=title&share_sign=CXGehYRTCyxNfKWrmLrAkGi4UjGWlEyYUnATLhiJnUQ-&share_version=290600&ts=1716708781&from_aid=1128&from_ssr=1,1090.0,24.0,0.0,1500000.0,20.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3205937
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,都是用鲜肉做的香肠，自己家每天都在吃，喜欢的朋友可以下单哟！#新农人计划2024 #优质农产品,y3pBmW4JHxGHGQhivGfL9PM6DroHMUFi,218,13991.0,254.0,36600.0,2024-03-23 14:31:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,30849.0,619.0,https://www.iesdouyin.com/share/video/7349442788368387364/?region=CN&mid=7349442874905840396&u_code=-1&did=MS4wLjABAAAA7z011heEYgqsE2TODQzhHVNAhBUQs_DE2h0FxgLK5n7U1RWXQibjq42P0vuhInO8&iid=MS4wLjABAAAAeqzYpUg5gJ9x0esUwk2OrnZO-iKXCgvAHNdyImlRXyUROjNEinMKW1MVpwCJXBOr&with_sec_did=1&titleType=title&share_sign=53YL2lWQJ222HKgvaXZu6uoFpE2jTj86ff4XMjOfEcA-&share_version=290600&ts=1716274446&from_aid=1128&from_ssr=1,1456.0,24.0,0.0,2200000.0,24.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3185835
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,都是用鲜肉做的香肠，自己家每天都在吃，喜欢的朋友可以下单哟！#新农人计划2024 #优质农产品,y3pBmW4JHxGHGQhivGfL9PM6DroHMUFi,218,13991.0,254.0,36600.0,2024-03-23 14:31:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,30849.0,619.0,https://www.iesdouyin.com/share/video/7349442788368387364/?region=CN&mid=7349442874905840396&u_code=-1&did=MS4wLjABAAAA7z011heEYgqsE2TODQzhHVNAhBUQs_DE2h0FxgLK5n7U1RWXQibjq42P0vuhInO8&iid=MS4wLjABAAAAeqzYpUg5gJ9x0esUwk2OrnZO-iKXCgvAHNdyImlRXyUROjNEinMKW1MVpwCJXBOr&with_sec_did=1&titleType=title&share_sign=53YL2lWQJ222HKgvaXZu6uoFpE2jTj86ff4XMjOfEcA-&share_version=290600&ts=1716274446&from_aid=1128&from_ssr=1,1456.0,24.0,0.0,2200000.0,24.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3185835
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,农村四哥做短视频8年，感慨万千，趁香肠下炕，和大家说肺腑之言#新农人计划2024 #优质农产品,JfWndhQFCzgr7Jvl-5UgfyMeWQQfOmNF,413,10985.0,269.0,217084.0,2024-04-22 06:00:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,16638.0,417.0,https://www.iesdouyin.com/share/video/7360443579157744935/?region=CN&mid=7360443808707873599&u_code=-1&did=MS4wLjABAAAAdHn8K8QEOXDkSQeQfnYLtExsHjKmkaMUZfEEXJ2zk5BNLbj5eQgn2Y-fvEDJB2Rj&iid=MS4wLjABAAAAgpAMlpiD4O94w3-VA00mXNfDmbuvaGJOWvfd87rjQwnUbzjIRBu6lJtQiZ3iu-Hx&with_sec_did=1&titleType=title&share_sign=hti_IPPwDL0QSQJmQ7FBoCUfP9i9NOS3S3nl6yB7W0U-&share_version=290600&ts=1718804632&from_aid=1128&from_ssr=1,774.0,13.0,0.0,540000.0,10.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3300649
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,农村四哥做短视频8年，感慨万千，趁香肠下炕，和大家说肺腑之言#新农人计划2024 #优质农产品,JfWndhQFCzgr7Jvl-5UgfyMeWQQfOmNF,413,10985.0,269.0,217084.0,2024-04-22 06:00:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,16638.0,417.0,https://www.iesdouyin.com/share/video/7360443579157744935/?region=CN&mid=7360443808707873599&u_code=-1&did=MS4wLjABAAAAdHn8K8QEOXDkSQeQfnYLtExsHjKmkaMUZfEEXJ2zk5BNLbj5eQgn2Y-fvEDJB2Rj&iid=MS4wLjABAAAAgpAMlpiD4O94w3-VA00mXNfDmbuvaGJOWvfd87rjQwnUbzjIRBu6lJtQiZ3iu-Hx&with_sec_did=1&titleType=title&share_sign=hti_IPPwDL0QSQJmQ7FBoCUfP9i9NOS3S3nl6yB7W0U-&share_version=290600&ts=1718804632&from_aid=1128&from_ssr=1,774.0,13.0,0.0,540000.0,10.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3300649
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,家真是一个治愈人的地方，陪着父母吃饭，香肠配上青菜，比山珍海味都香！#新农人计划2024 #优质农产品,Kbx-hE4MGqDCyX5B2Hqztnmv3Z3JS4eX,329,12240.0,281.0,51834.0,2024-04-12 14:16:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,15623.0,414.0,https://www.iesdouyin.com/share/video/7356860536459447591/?region=CN&mid=7356860620618124041&u_code=-1&did=MS4wLjABAAAAcF0Oen-72e5RtMKmGm_a_sU-P4D_1IctanEzhk4ZLBHwarm6BmaYGitshdZOLO2a&iid=MS4wLjABAAAAQVhpuBf2SUcjCVmgd0oUS2IUYPTQIU5Vh_2l27TvjKj8MHB5xYhy9prb8Y8EvT1J&with_sec_did=1&titleType=title&share_sign=mkw8AZ1WuT0rU5A7Y.A8paXV.qCBuP2PhyBuu94BSXk-&share_version=290600&ts=1717990993&from_aid=1128&from_ssr=1,1272.0,25.0,0.0,1300000.0,11.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3236971
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,家真是一个治愈人的地方，陪着父母吃饭，香肠配上青菜，比山珍海味都香！#新农人计划2024 #优质农产品,Kbx-hE4MGqDCyX5B2Hqztnmv3Z3JS4eX,329,12240.0,281.0,51834.0,2024-04-12 14:16:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,15623.0,414.0,https://www.iesdouyin.com/share/video/7356860536459447591/?region=CN&mid=7356860620618124041&u_code=-1&did=MS4wLjABAAAAcF0Oen-72e5RtMKmGm_a_sU-P4D_1IctanEzhk4ZLBHwarm6BmaYGitshdZOLO2a&iid=MS4wLjABAAAAQVhpuBf2SUcjCVmgd0oUS2IUYPTQIU5Vh_2l27TvjKj8MHB5xYhy9prb8Y8EvT1J&with_sec_did=1&titleType=title&share_sign=mkw8AZ1WuT0rU5A7Y.A8paXV.qCBuP2PhyBuu94BSXk-&share_version=290600&ts=1717990993&from_aid=1128&from_ssr=1,1272.0,25.0,0.0,1300000.0,11.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3236971
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,坚持做好一款产品，都是用鲜肉做的，品质大家可以放心！#新农人计划2024 #优质农产品,X__Anirb-VeXvRzXKVr-13-qksE_ypLv,110,10045.0,184.0,44235.0,2024-04-07 14:25:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,11233.0,228.0,https://www.iesdouyin.com/share/video/7355007473150971175/?region=CN&mid=7355007514133416715&u_code=-1&did=MS4wLjABAAAA-ykYQb3_5zD7RQHxYC34CaLIGqnsUdlrTKTlQTQZiTl0vHGn7kfNK-POaIQ2K174&iid=MS4wLjABAAAAAcHnVyL8daXKpaa4g1tyCK3i53la0LCa1CArsXNi0xk3xukGuZF1RqI6KELDBowx&with_sec_did=1&titleType=title&share_sign=vbGu0sYskdVNcPj9VwzOn4XKGeipJ33RAr0ITGzlJoY-&share_version=290600&ts=1717555460&from_aid=1128&from_ssr=1,1086.0,17.0,0.0,1000000.0,11.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3226505
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,坚持做好一款产品，都是用鲜肉做的，品质大家可以放心！#新农人计划2024 #优质农产品,X__Anirb-VeXvRzXKVr-13-qksE_ypLv,110,10045.0,184.0,44235.0,2024-04-07 14:25:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,11233.0,228.0,https://www.iesdouyin.com/share/video/7355007473150971175/?region=CN&mid=7355007514133416715&u_code=-1&did=MS4wLjABAAAA-ykYQb3_5zD7RQHxYC34CaLIGqnsUdlrTKTlQTQZiTl0vHGn7kfNK-POaIQ2K174&iid=MS4wLjABAAAAAcHnVyL8daXKpaa4g1tyCK3i53la0LCa1CArsXNi0xk3xukGuZF1RqI6KELDBowx&with_sec_did=1&titleType=title&share_sign=vbGu0sYskdVNcPj9VwzOn4XKGeipJ33RAr0ITGzlJoY-&share_version=290600&ts=1717555460&from_aid=1128&from_ssr=1,1086.0,17.0,0.0,1000000.0,11.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3226505
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,农村四哥家好热闹，爸妈切香肠招待，大家吃香了！#新农人计划2024 #优质农产品,DdxOHb2P7LSeyMnytk8Lg6qlaqVw2sfE,219,13817.0,243.0,41800.0,2024-04-05 18:58:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,13270.0,278.0,https://www.iesdouyin.com/share/video/7354335570279157004/?region=CN&mid=7354335602814536502&u_code=-1&did=MS4wLjABAAAAmIxftZOnPFT8QsysqkiC5JHI78bvIG7uD4KwmkkMxsb1EJO1Apuu2wss9hbjYQe8&iid=MS4wLjABAAAAm8FHlusP-ZvAU-hAmhzkUN1R4eytYpFlBE8k2UYrc8DkNmhcDZr64Up9uH7cKT_i&with_sec_did=1&titleType=title&share_sign=aBUwFMzZ2PCed1lNA7EId8yLwFL7lPws.GM87hzBplM-&share_version=290600&ts=1717398642&from_aid=1128&from_ssr=1,1281.0,25.0,0.0,1800000.0,11.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3220183
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,农村四哥家好热闹，爸妈切香肠招待，大家吃香了！#新农人计划2024 #优质农产品,DdxOHb2P7LSeyMnytk8Lg6qlaqVw2sfE,219,13817.0,243.0,41800.0,2024-04-05 18:58:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,13270.0,278.0,https://www.iesdouyin.com/share/video/7354335570279157004/?region=CN&mid=7354335602814536502&u_code=-1&did=MS4wLjABAAAAmIxftZOnPFT8QsysqkiC5JHI78bvIG7uD4KwmkkMxsb1EJO1Apuu2wss9hbjYQe8&iid=MS4wLjABAAAAm8FHlusP-ZvAU-hAmhzkUN1R4eytYpFlBE8k2UYrc8DkNmhcDZr64Up9uH7cKT_i&with_sec_did=1&titleType=title&share_sign=aBUwFMzZ2PCed1lNA7EId8yLwFL7lPws.GM87hzBplM-&share_version=290600&ts=1717398642&from_aid=1128&from_ssr=1,1281.0,25.0,0.0,1800000.0,11.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3220183
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,专心的做一件事，把它做好，做下去。保证用鲜肉制作，品质完全放心！喜欢的朋友可以下单哟！#新农人计划2024 #优质农产品,4Mmg28ZVHuubarm8-iZC0kqDphTX9H77,163,6080.0,92.0,43567.0,2024-04-04 15:13:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,4558.0,104.0,https://www.iesdouyin.com/share/video/7353906594591083839/?region=CN&mid=7353906640914647849&u_code=-1&did=MS4wLjABAAAAHSflxWmkMNcpv5GA3AGyZ6gI7xu1lyPE5RPLGoxHNRHDiRFtOY7Iq0UjCs4VOIY_&iid=MS4wLjABAAAAr37gr2e4mAI9pjPcRw3uFlfuyjgmhZj6Vjz_b36TJzorVELjG-KA1aDT0WSv6W1t&with_sec_did=1&titleType=title&share_sign=_0xUJr2FhnU80oZmNCmiL7EyXT50HUGa9SoUuNq_NhU-&share_version=290600&ts=1717309952&from_aid=1128&from_ssr=1,463.0,4.0,0.0,800000.0,12.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3217064
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,专心的做一件事，把它做好，做下去。保证用鲜肉制作，品质完全放心！喜欢的朋友可以下单哟！#新农人计划2024 #优质农产品,4Mmg28ZVHuubarm8-iZC0kqDphTX9H77,163,6080.0,92.0,43567.0,2024-04-04 15:13:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,4558.0,104.0,https://www.iesdouyin.com/share/video/7353906594591083839/?region=CN&mid=7353906640914647849&u_code=-1&did=MS4wLjABAAAAHSflxWmkMNcpv5GA3AGyZ6gI7xu1lyPE5RPLGoxHNRHDiRFtOY7Iq0UjCs4VOIY_&iid=MS4wLjABAAAAr37gr2e4mAI9pjPcRw3uFlfuyjgmhZj6Vjz_b36TJzorVELjG-KA1aDT0WSv6W1t&with_sec_did=1&titleType=title&share_sign=_0xUJr2FhnU80oZmNCmiL7EyXT50HUGa9SoUuNq_NhU-&share_version=290600&ts=1717309952&from_aid=1128&from_ssr=1,463.0,4.0,0.0,800000.0,12.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3217064
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,都是用鲜肉做的香肠，品质可以完全放心，喜欢的朋友可以下单哟！#新农人计划2024 #优质农产品,gAWLNOrq4buxsP357hxcABLPwdBtI8IF,132,8260.0,169.0,35667.0,2024-04-03 20:37:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,5821.0,136.0,https://www.iesdouyin.com/share/video/7353619036275494198/?region=CN&mid=7353619114700606235&u_code=-1&did=MS4wLjABAAAA5VpjAqRu7OexqUt1aZEWIstbj3rfp0tLcWfkoDbVrMxsFfyDqu_aVhHvEckSsvmT&iid=MS4wLjABAAAAoVHGGjvvh5w9HT5N-mVIvccnsyyr8DlkLwrHmiuRr24poeYUbq6xRiHC46VNJ-3e&with_sec_did=1&titleType=title&share_sign=3bbwQMixR0WfJtZl8nLm3e_11dLtE2tyMXbrH.86IWY-&share_version=290600&ts=1717246158&from_aid=1128&from_ssr=1,810.0,17.0,0.0,960000.0,13.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3215513
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,都是用鲜肉做的香肠，品质可以完全放心，喜欢的朋友可以下单哟！#新农人计划2024 #优质农产品,gAWLNOrq4buxsP357hxcABLPwdBtI8IF,132,8260.0,169.0,35667.0,2024-04-03 20:37:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,5821.0,136.0,https://www.iesdouyin.com/share/video/7353619036275494198/?region=CN&mid=7353619114700606235&u_code=-1&did=MS4wLjABAAAA5VpjAqRu7OexqUt1aZEWIstbj3rfp0tLcWfkoDbVrMxsFfyDqu_aVhHvEckSsvmT&iid=MS4wLjABAAAAoVHGGjvvh5w9HT5N-mVIvccnsyyr8DlkLwrHmiuRr24poeYUbq6xRiHC46VNJ-3e&with_sec_did=1&titleType=title&share_sign=3bbwQMixR0WfJtZl8nLm3e_11dLtE2tyMXbrH.86IWY-&share_version=290600&ts=1717246158&from_aid=1128&from_ssr=1,810.0,17.0,0.0,960000.0,13.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3215513
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,农村四哥劳作归来，煮一节香肠，加一盘青菜，简简单单却很幸福！#新农人计划2024 #微光点亮乡村 #乡村守护人,MMaKHl3NCrqy24sHsJ0oHnVJmzph-fPo,179,12822.0,183.0,51834.0,2024-04-02 15:35:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,10486.0,213.0,https://www.iesdouyin.com/share/video/7353170114310655244/?region=CN&mid=7353170210515454783&u_code=-1&did=MS4wLjABAAAAdv0Z0wR49US-rRa7YEwGwgkDCqihf8TSyn6y2E-dlhZntqT_N9C_yOVhowqJpRVD&iid=MS4wLjABAAAAwcI_1TSaipne7eUXg8MqfjDDaLz8zJ0eCyXhR8PmA5cp2zXblsZAYy30mYQnbY_g&with_sec_did=1&titleType=title&share_sign=GV2WE5kjGSQUmlIF.4DoeW9PWLLnIDoT6FASS.4C5Xo-&share_version=290600&ts=1716938306&from_aid=1128&from_ssr=1,940.0,19.0,0.0,1200000.0,14.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3213596
美食,ZvBGmRXEUf0xRpJO46f1yg,农村四哥,农村四哥劳作归来，煮一节香肠，加一盘青菜，简简单单却很幸福！#新农人计划2024 #微光点亮乡村 #乡村守护人,MMaKHl3NCrqy24sHsJ0oHnVJmzph-fPo,179,12822.0,183.0,51834.0,2024-04-02 15:35:00,农村四哥家麻辣香肠四川农家特色风味广味香肠腊味年货腊肠500g,10486.0,213.0,https://www.iesdouyin.com/share/video/7353170114310655244/?region=CN&mid=7353170210515454783&u_code=-1&did=MS4wLjABAAAAdv0Z0wR49US-rRa7YEwGwgkDCqihf8TSyn6y2E-dlhZntqT_N9C_yOVhowqJpRVD&iid=MS4wLjABAAAAwcI_1TSaipne7eUXg8MqfjDDaLz8zJ0eCyXhR8PmA5cp2zXblsZAYy30mYQnbY_g&with_sec_did=1&titleType=title&share_sign=GV2WE5kjGSQUmlIF.4DoeW9PWLLnIDoT6FASS.4C5Xo-&share_version=290600&ts=1716938306&from_aid=1128&from_ssr=1,940.0,19.0,0.0,1200000.0,14.0,农村四哥家,7xUdydmlPB-F3i_n_kGqiPkb9qymKxNq,食品饮料,17,粮油米面/南北干货/调味品,168,南北干货/肉类干货,21674,熏腊/香肠/火腿制品,28255,香肠/腊肠,31252,3213596
