category,author_id,name,title,rid,comment,likes,share,duration,createtime,product,sales,volume,aweme_url,collect_count,download_count,forward_count,play_count,product_count,follower_count
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,承受过断肢之痛，欣慰的是没因此而自卑堕落，听话又懂事，坚强又乐观，让人骄傲的是逆流而上有爱心#治愈系笑容,Iw1hMZuafLSiksDdNHQjpe-rSJWwUBzO,104,2318.0,25.0,16207.0,2023-10-17 20:06:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7290897611731553547/?region=CN&mid=7285655206237408061&u_code=3834k4b43j3g&did=MS4wLjABAAAADeT1jknycooaZXUz-05DwnsRozxaOWZxc5PLKW1-Tmpom9-uMAfBWxmUmIIcBHl4&iid=MS4wLjABAAAAI2SFyRk2VEI31u9-nn9m94QGhkFAfISBHpvpBNcNULecmGwDDjBndDZWD4K9v-Gd&with_sec_did=1&titleType=title&share_sign=cb65rITpi9bwAKcRjJRl3tlJVDmSrNmTGAxWssg2UCI-&share_version=270900&ts=1702731582&from_aid=1128&from_ssr=1,126.0,0.0,0.0,120000.0,0.0,772358
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,幸亏我爱笑才没被磨难吓倒，虽然经历过一段不幸的遭遇，熬过秋又熬过了冬，相信终会风雨之后见阳光#幸亏我爱笑 #治愈系笑容,baQI6FukKkNIg4kq6coKjEd-Wytd_7J5,97,1756.0,21.0,15301.0,2023-10-09 20:00:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7287927393384205622/?region=CN&mid=7279582422161279781&u_code=26lb1bhd9lff&did=MS4wLjABAAAAMGDlvrUrZULF7Q2D6PFc0H74hNl7kRv24Y3TInGIuYFRV0nnVm50TjQ7bQNqgs8P&iid=MS4wLjABAAAAr2gx0FgvwDAHgZS39XvZknDIVKWSRhCtFv4C900pi9upR-2yylHGoi8s-XFj9WXJ&with_sec_did=1&titleType=title&share_sign=H5NgWznN94lToBT1gxL7IKZMjsCC9h8fPGp2uA0QBwc-&share_version=270900&ts=1702031642&from_aid=1128&from_ssr=1,97.0,0.0,0.0,67000.0,0.0,773037
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,怎能不遗憾，她可是我最爱的女儿，怎能不欣慰，承受了那么多依旧自信开朗,sP9ZoypxZdS8iknTM6LsCA2t1cjE3RH2,10,268.0,0.0,16857.0,2023-11-14 20:02:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7301286919156043071/?region=CN&mid=7301286971408665371&u_code=0&did=MS4wLjABAAAAINLjMx3m1ZVADU88V_LQykjUbhjKMDb2vBiMzhfzfbhYVnfe0UwX9gmsoUreY409&iid=MS4wLjABAAAA9NjX7rvOaJsq0xyFpCbV966Z0HzlDsu6Yvh7fj-ldwE4kHu0_2lvANTMXkDW1KT_&with_sec_did=1&titleType=title&share_sign=KqyWYoIbBiekdAG5dVaSXZACKF7S7BqQIDx5XQAoO68-&share_version=270500&ts=1699968765&from_aid=1128&from_ssr=1,8.0,0.0,0.0,0.0,0.0,771217
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,宝贝，恭喜获得一等奖！相信有付出就有回报，虽然很苦，但是在舞台上展现的光芒让你很美#记录这一刻 #台上一分钟台下十年功 #加油你是最棒的,1OPDHqvutBG5lWOzB7yvffBL999CbDdz,370,5723.0,31.0,36176.0,2023-12-23 21:58:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7315789184462114089/?region=CN&mid=6564750431715592967&u_code=14k539dm7dcc&did=MS4wLjABAAAAudQSI9E7IzO3gEs_0cMfLwPwGuA7Yp8Mct6AOo_XUOTtpjpvMNvtNCAsLRs32GXf&iid=MS4wLjABAAAAXDAKe3LqrIi64QSHItb8XqKcgS_ZJeUedzQ-BmGfIvYy4UpswThyxxg_1gTOXio6&with_sec_did=1&titleType=title&share_sign=b9WuYPyweQgXWJKmNWPZdk1CRJXHVMoy3OAEDKH87vw-&share_version=280400&ts=1708522552&from_aid=1128&from_ssr=1,206.0,0.0,0.0,220000.0,0.0,768640
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,别人嘴里的废孩子，现在是不是很棒，虽然成长的路上一路坎坷，但有失去也有得到，不放弃不抛弃，坚持努力#钢琴#演出现场视频 #记录孩子的点点滴滴 #加油你是最棒的,YsZWAq7FFoE7eVArkLAhXwgMgZVjBDXq,172,3062.0,18.0,38209.0,2023-12-23 20:41:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7315769182031858956/?region=CN&mid=7315769374370237193&u_code=da34ke6lihf&did=MS4wLjABAAAAmcX50_xMWaklhWtBlYtHo3kJjx_ZcLU0JCOHq4JMqo4&iid=MS4wLjABAAAAcgbk9XsZ1xNL8KwsTJsritQvG46sukXiKAJmgYIEsh0&with_sec_did=1&titleType=title&share_sign=bKeqeoSP4k7VJsw6AhBXLL4_cUNWU6wHxlg0JGLiRQI-&share_version=280400&ts=1708517795&from_aid=1128&from_ssr=1,119.0,0.0,0.0,110000.0,0.0,768640
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,看视频不禁的感慨，我的乖乖长得太快了，自己选的演出服到了，家里天气太冷了，到了酒店有空调试穿下。如果不出那场车祸会不会更美,ZpHAxUAauQ6QWqTFbgGgAAIO0Icq6hxG,268,4089.0,35.0,9055.0,2023-12-23 13:54:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7315664188666318091/?region=CN&mid=6641814898370153224&u_code=452675620c4l&did=MS4wLjABAAAAuYe0ppdLnTxyr5Hf_pfsYAqf1NUjbBmt4EsugdtE7vQmhMkP762ISfFcoReF5cms&iid=MS4wLjABAAAAGk-OVm-2R5pu76LD5MItsPiayp5UBEno5gSUfG49C-f5pEQUsIPJrxlAsCgS1x5Q&with_sec_did=1&titleType=title&share_sign=3wV4yCKnY6dqKpeqdvTrY7oav.NaZ5_GOIwWtYAodP4-&share_version=280400&ts=1708501104&from_aid=1128&from_ssr=1,196.0,0.0,0.0,200000.0,0.0,768640
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,带女儿去钢琴演出，也是给自己放一个假，这次把弟弟也带上了，看得出来弟弟特别的开心，这些年因为姐姐的特殊，可能忽略了弟弟很多，希望你长后可以理解妈妈，我们一起保护姐姐,qv2uVnhSG-Jl638L82Aj8awxBjkwkL72,78,2370.0,10.0,25587.0,2023-12-23 10:08:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7315605987132591371/?region=CN&mid=7136874335725210404&u_code=1kde1h8j1k39&did=MS4wLjABAAAAgo4pYV7QyoVZA2SvnaZbSmlgXQzZHlpjUUuFwsEF44C6xby7fQ5R3sWCRagVdJz0&iid=MS4wLjABAAAAkeK0So-VLXL4GwdRXbOzO3Eqx0jD-1UuY98lrriXprcbUD4M_cEKZ6qT05QoO2-q&with_sec_did=1&titleType=title&share_sign=CS7EiRWzTDMv2puBo0qmkh4tO3mlZc1TBkr3LnrqzIk-&share_version=280400&ts=1708481568&from_aid=1128&from_ssr=1,94.0,0.0,0.0,120000.0,0.0,768640
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,昨天你说这个好吃，今天接你放学提前到给她安排上，看你开心奔向我那一刻心里暖暖的，我带着你，你靠着我，分享班级里的趣事，讲着学习情况，妈妈庆幸，没有因为之前的不幸让你变得自卑,4bJL4n4UT0_wM0mUd5Jyy01Nhqe1rcGI,44,876.0,10.0,39334.0,2023-12-10 20:48:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7310947027905482023/?region=CN&mid=7285609877131496207&u_code=9e5adm4g24c&did=MS4wLjABAAAAR7SfLlvDB2I8kjRB1-SGyKNkLv9vRYbAYy8wjbfzFls&iid=MS4wLjABAAAAzLl_c-x1f7B0AMkbsQcaL7M767hGiwT7_rSyRpmNwQQ&with_sec_did=1&titleType=title&share_sign=kBSw8Z9vBakwV20q02fESxZzSe96l0VBc0doUcBtiGo-&share_version=280400&ts=1707396358&from_aid=1128&from_ssr=1,57.0,0.0,0.0,0.0,0.0,769541
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,妈妈又在劝我，为了孩子一个完整的家复婚，妈妈很伤心，我知道是心疼我一个。可我一个人带着孩子已经熬过来了，该经历的已经经历了，孩子越来越大了，生活也越来好了，好不容易跳出的火坑，为什么还要让我再跳下去，我该怎么办？,dN4ODxgnxLZWsTOIUotXAalFYK7au1Yw,589,2828.0,46.0,18034.0,2024-01-18 20:43:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7325418112663293224/?region=CN&mid=7250077767832275772&u_code=38mh804mb703&did=MS4wLjABAAAA65jFqm4_dK4qRfW_KiR_x4XIZ951aTl5uloIPTVUo5VYZHTgVdP0ApYx0Mx4pKSW&iid=MS4wLjABAAAAibEgNW13aOsduU_BmXPh4fh6XDdSIOQg4bHO_SP2Ex0VwqN4KdytLPF2RFxA-BOZ&with_sec_did=1&titleType=title&share_sign=tqNbDUkT1BrICphgemrM1HyDd4KZ6nOabnT8sR80wm0-&share_version=280400&ts=1710772643&from_aid=1128&from_ssr=1,156.0,2.0,0.0,230000.0,0.0,767871
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,如果不能有个幸福的婚姻，和平离婚是给孩子最好的保护，我们两个不在相爱，不再是夫妻，可仍然为了孩子友善收场，做好单亲父母，而不是彼此指责，满心怨恨伤害对方，让孩子在这个过程中再次受伤。也给曾经的山盟海誓，满心欢喜留一个个好的收场#离婚#婚姻到底能带给女人什么,mMD0dhG3oWP3xiydJtM9zgvQgtqS70F7,82,2784.0,40.0,21709.0,2024-02-16 20:08:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7336170544779332879/?region=CN&mid=7329429274267355137&u_code=3le70j5bfe39&did=MS4wLjABAAAArl3_0A5z7O_McukNhcx-vDYYj-R54oE816xqzXIPB6oaMHjdETxmmsFiVulPK_aK&iid=MS4wLjABAAAAcn47lVp5XJTfYC1ym_dN5LKv-0g_-0h7b7j5X4sE9_CWrSnHIJ4CgxWkUYXkxYzQ&with_sec_did=1&titleType=title&share_sign=8JNcZorWoaz8kkURsJPOJ9_wHzDESxGpdeyWL3GNwsc-&share_version=290500&ts=1713273202&from_aid=1128&from_ssr=1,224.0,2.0,0.0,220000.0,0.0,769573
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,独自带着俩孩子熬过了六年了，今年孩子爸爸接女儿回去拜年了回来了，两孩总共拿了一千多块钱压岁钱，孩子们很开心，或许孩子觉得被爸爸，爷爷奶奶重视了吧！其实这些年我从来没有阻止过他们见孩子和孩子们接触，因为我一直觉得，多一个人爱孩子是好的，孩子也需要除了我以为的人疼爱他们。#压岁钱 #孩子的快乐很简单,ubseOfR79BgR2brWrLsPRBHRs_zMlrK1,156,3668.0,40.0,27000.0,2024-02-16 18:51:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7336150615845883171/?region=CN&mid=7287185289546238781&u_code=37dmh33hgc0h&did=MS4wLjABAAAAhJ4LAW60Xoam6iFdoJI-weZ8UIlwb3Jzym0OXciiL4itsccgUYkY2N8ePWmgupgP&iid=MS4wLjABAAAAPC99-jfl04k-AimS2cZooeW32I1VadBs-qMdphHMrZEunse-m5Aauu4Yxk1S5ln9&with_sec_did=1&titleType=title&share_sign=OeL2rUKkC2wbxLzaFDiVUGOpF_404bsLHwYQswOYh0c-&share_version=290500&ts=1713272889&from_aid=1128&from_ssr=1,267.0,2.0,0.0,340000.0,0.0,769573
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,儿子回来看到妈妈的手，打针打肿了，心疼的哭了，还一直问疼不疼，这一刻感觉一切都值得了#记录这一刻 #满眼都是我的男孩,XCcvBQqYjc05slrjmFsl7Ju6JlDcjfX3,111,3134.0,11.0,31044.0,2024-02-14 19:54:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7335424702317464832/?region=CN&mid=6817267557205166862&u_code=20mh6hmkm25a&did=MS4wLjABAAAAwxiTOPHe1twgApY7i7o0dwH6mOmRlh04l5oRj9ClhUh7tHPyKQUBtwdnFLJUwoiS&iid=MS4wLjABAAAA7I0CrtV4-g_CXq26x4oxAlhjrUAf07ixHyZpSEqNOYEiOt2AmTOLUkJPyAdmwCQm&with_sec_did=1&titleType=title&share_sign=fvZBgGpLTzJ0UdvhIESZEN4gktZQp_a6lu5fL8I9AAA-&share_version=280400&ts=1713101211&from_aid=1128&from_ssr=1,146.0,1.0,0.0,260000.0,0.0,769425
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,前夫送儿子、女儿回来了，曾经相爱的两个人，如今连面也不想碰面#说不出的心酸,CJcQt-Q1ERH4TcIuF03YezBYptFphWjG,278,3819.0,52.0,27677.0,2024-02-14 18:30:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7335402933518978339/?region=CN&mid=7311640328036174642&u_code=1cc0kbebg75m&did=MS4wLjABAAAASfwrizT9x7ar1Iz0JGlDogrskikVJWe2TDkLSSqCCOaCDpiutXQjYGHhzzIzm6ze&iid=MS4wLjABAAAAO5dsCvQx5rbmLOpz6n-ROw33ZIjifp9s4_pQIpz_1mkVcNAb4cYDSDd4k8D_pwD8&with_sec_did=1&titleType=title&share_sign=2HC7QpBfRrsOrPSly153yDuLlUfykR4ibO4Ll_Clrik-&share_version=280400&ts=1713100736&from_aid=1128&from_ssr=1,320.0,3.0,0.0,740000.0,0.0,769425
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,当你生病 ，一个人忍着疼痛身体去挂急诊，检查、去输液的时候 你会发现爱与不爱其实没那么重要了#熬过了就好了 #愿每个女孩被温柔以待,UeY9vY25owW1Vmkaw-xEm6TOvSmZ6TbQ,40,942.0,14.0,33267.0,2024-02-14 16:15:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7335368259820113152/?region=CN&mid=7311640328036174642&u_code=2034kbfckhf1&did=MS4wLjABAAAAWlHlkNakKujKMyIBO3rPNeqHw6Kyt_CNrqEyjaFlesHHv0tvg4_JIBDo_5Y4dAyV&iid=MS4wLjABAAAAwNFpJkXjjy0WUv7AQVoVBU03lmOqdlDjZP3fCD_VXqkCXHK8leDjtFnLfa4Ysd6D&with_sec_did=1&titleType=title&share_sign=pgHvWlrG5blIPzA8gmnvrdlZNn.OC7GrHDpblpK4Ic8-&share_version=280400&ts=1713085099&from_aid=1128&from_ssr=1,94.0,1.0,0.0,70000.0,0.0,769425
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,有一种幸福叫出嫁的女儿，年三十可以在娘家吃团圆饭。小时候村里人嫌弃我爸妈四个女儿，长大了别人羡慕我爸妈有四个女儿了#团年饭 #相亲相爱一家人 #记录相聚时光,9f5ARLTnOzcxP1ugN3hPJKKmKB4PlaJK,39,1092.0,9.0,44210.0,2024-02-08 18:27:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7333175439113948450/?region=CN&mid=6828156497470982919&u_code=fcma1h070b4&did=MS4wLjABAAAAAvl_GTXNzUB65t3DWOhyJIbXm7fbLxvkwqJeTRCFzYE&iid=MS4wLjABAAAAmsJRmjM4VxzRRETB1hp6OWun83FIAs010civD-BdqLg&with_sec_did=1&titleType=title&share_sign=T2DtsOBetQLXY3lw1Mb8sHU4k_Orab_4S5Z3CxhZRfI-&share_version=280400&ts=1712584246&from_aid=1128&from_ssr=1,74.0,0.0,0.0,52000.0,0.0,769483
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,哎哟我的姑娘，这笑容太有感染力了，舍不得删掉，愿刷到的你们开心每一天#爱笑的女孩运气不会差  #治愈系笑容 #手势舞,qkxeDiQs6ProUq3a16Mozpp99Z2n7_d7,316,7536.0,125.0,16973.0,2024-03-07 19:46:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7343586663580355866/?region=CN&mid=7322823053585484556&u_code=2171770g5gk8&did=MS4wLjABAAAAV6SaA9fpUqUCJddjzKA-cbIOkmQ6jk7YRM3ZKt_tV38Gq53mm6bNqan23oUL5lzA&iid=MS4wLjABAAAArIUVJ8ujdwMvVZI482nIejqm10WqZyyMaoBro-5Ztcipi0ixH5872GBq2tl_QtQQ&with_sec_did=1&titleType=title&share_sign=6vJQ7hjqzRlXZx._i.edBCBp1op5aQhBSJV74qxohmM-&share_version=290600&ts=1715002827&from_aid=1128&from_ssr=1,464.0,24.0,0.0,0.0,0.0,779719
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,删除一些难过，才能容纳更多的快乐，对自己三个要求：简单、阳光、努力向上#加油,6dJVH-F7of__iPq0ymq52Uoa0RYnqmy1,409,6775.0,130.0,22012.0,2024-04-17 19:52:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7358802683463044390/?region=CN&mid=7348460538021759756&u_code=-1&did=MS4wLjABAAAAjhPTN3yoQ_FDeLoBq-a0TpjGP6Sj73Rfy1v7MihV_mgHxy1eD3DziXBsDV1yscSW&iid=MS4wLjABAAAAolm-Re-3C735MDxVeR7JvPFs0ppLXxjT-ZecsLQWHwchT2WX-vqHA6_WZ2wLSnq5&with_sec_did=1&titleType=title&share_sign=3tp0KA_t7T9ZRMgF5SIHIHFlLKTg1VKUXWn8f15EDNo-&share_version=290600&ts=1718541917&from_aid=1128&from_ssr=1,424.0,0.0,0.0,280000.0,0.0,783960
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,最好的青春，给了婚姻，最好的时光，我选择了做俩个孩子的单亲妈妈，明知道会很难很幸苦，我还是毫不犹豫的选择#只有宝妈才懂吧,QLpQihR1GfJ4070QQJXtIf1dieXS7xjS,37,1136.0,10.0,17716.0,2024-04-10 20:00:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7356206970073812234/?region=CN&mid=7348460538021759756&u_code=-1&did=MS4wLjABAAAAdq36T8ant-A2RtpUfyFZviqe6v6ERlBswCp-udXS_MU&iid=MS4wLjABAAAAFSCrIzFecF9mKDTxxSDyWACwRZsECb_8gH5v5nMvFXY&with_sec_did=1&titleType=title&share_sign=BMaIdQ5m77CvAOQfbp3qkGNnxJs9GPbNJdY67jjDQ14-&share_version=290600&ts=1717936156&from_aid=1128&from_ssr=1,75.0,0.0,0.0,62000.0,0.0,784284
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,虽然女儿身体残疾，但她的笑容真的可以治愈我一天的疲惫，照顾她累是真的，幸福也是真的#记录这一刻 #爱笑的人运气不会差,42_jc9nELVZ99bFjhh5of5iBACYzOGig,1094,12548.0,531.0,19643.0,2024-05-29 20:05:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7374391537930751242/?region=CN&mid=6952844770083474189&u_code=0&did=MS4wLjABAAAAjAA_Iiqa_dSdHRMjQuvNLcehIyT_RiJX8Ef4e44dNXE&iid=MS4wLjABAAAA1pp9l_Jh0gkZ4JYxJHIwd7a76PZ5s6jXPmv8aunGRpo&with_sec_did=1&titleType=title&share_sign=.P_yYUPpGcPEoDc8M.H4QmW2FppvPNrYEOOxBtNTwEY-&share_version=290600&ts=1717940379&from_aid=1128&from_ssr=1,3026.0,39.0,0.0,0.0,0.0,808239
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,都说女儿长这么漂亮，腿这样可惜了，我想比起那些不能行走的，我们已经很幸运了#假肢女孩 #爱笑的人运气不会差,UyzWhPRC_6MXSPjnZvmGZJYq2T2ztJfO,382,7613.0,188.0,15835.0,2024-05-03 20:16:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7364746260726795530/?region=CN&mid=6859043864775231495&u_code=-1&did=MS4wLjABAAAAFznIhXXavDs0JAu3j9w4qhPB3dfroJqRJC5KF1622mGikuNF5h4_O7t-wYaAv0xn&iid=MS4wLjABAAAAoTnzK_uBIS2--nuclSIE8QgaHJthiA0HIrkmBYh6JKDl6KMHG-ChGzErNWPj7F9i&with_sec_did=1&titleType=title&share_sign=SoJKxEs3zVNtQn7mkM1NbcZ.2U3erIMjy4z4s1BMC9s-&share_version=290800&ts=1719923987&from_aid=1128&from_ssr=1,560.0,18.0,0.0,1400000.0,0.0,792222
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,把坚强变成一种习惯，默默承受所有的苦与痛，生活再难也得努力笑一笑，然后告诉自己一切都会好起来#手势舞#把酒叹平生把往事熬成药,h8rPcoWVTS2iYS7vSJ4fMmy3If7tOKm-,272,5578.0,141.0,15185.0,2024-06-29 20:37:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7385903514125438245/?region=CN&mid=7384748776440843027&u_code=0&did=MS4wLjABAAAAorcLKJFLGWnKuLChogDMlWzDIMBXZqorL46u-u6V-afL0OfLp14Bp5udU1MOmeXc&iid=MS4wLjABAAAA9NN5mHwRpqXzdjz-KlIDVXafb6NeOVRa4Q6epAueRKma50FlwUwy8j63kFa2wHGj&with_sec_did=1&titleType=title&share_sign=..IwFiMJLo.ilCuOuxLeLdHzjBYAc7YBJh6kVUsAq3g-&share_version=290800&ts=1720361893&from_aid=1128&from_ssr=1,1074.0,10.0,0.0,0.0,0.0,829361
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,是不是在孩子的眼中我是无所不能，房子已全部装修好，可我真的没钱买家具，孩子们天天说要去看家具，我不敢去也不知道怎么跟孩子们说，借钱吧又怕压力太大，我能力只有这么大，又指望不上有一个依靠，全凭自已努力，加油吧！继续努力#难熬的日子终会过去 #一切为了孩子,0YQvZUFkyXzkpGPROhIhyce3LCUYQA88,196,2463.0,61.0,27979.0,2024-06-18 20:39:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7381822054976195866/?region=CN&mid=7100344513809468167&u_code=0&did=MS4wLjABAAAAMkgs8Qvx0-ZIzWlCfCmDLLEn-7dy6o3rPpEsoNGJeoxrk4B-LsBQLrbznG_rFbfn&iid=MS4wLjABAAAAiy17Ue4GWDZHStodnGLwz4AXEF1qU7QEJiOE4Z2M3O_6rbFWNyVZhw36RzC1rBq5&with_sec_did=1&titleType=title&share_sign=qkOX6GPHdyO5UNdz04lE0jep9DtBGV4lsHh_siYeFCk-&share_version=290600&ts=1719414810&from_aid=1128&from_ssr=1,172.0,0.0,0.0,0.0,0.0,825350
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,妈妈曾经在无数个夜里睡不着，怕你在学校被同学嘲笑，怕你上下楼梯被同学撞到，上厕所滑倒，吃饭打不到饭，然而这一切都是妈妈多虑了，因为你很幸运遇到很好很好的同学和老师#校园 #愿每个孩子都被温柔以待 #感恩所有的遇见??,sBqVObD8cegMkt4mpruhom1wXZr78UkM,80,3050.0,38.0,22755.0,2024-06-12 20:23:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7379591410938400027/?region=CN&mid=7174339979467033381&u_code=0&did=MS4wLjABAAAAx7JN7CARBgpgJVnOUs_755Acu_4OeSsxWxNZorR6CZtPbvkPHEjxXNrQ6z7QNWCS&iid=MS4wLjABAAAAf2lLioF2KFlVv43kNVFnrmTuG9ih0gksJ4XyXQvMvfyNrWz81gMSCFpz0eNNqOZp&with_sec_did=1&titleType=title&share_sign=a_nskS1adlnS4bdu_F4ZM3HA2fGPPI5h9hhrCytPtrE-&share_version=290600&ts=1718806187&from_aid=1128&from_ssr=1,174.0,0.0,0.0,0.0,0.0,818516
居家,K5ZRU_OXAxdotMplv_IYzg,四叶草??,我并不反对看孩子，但是希望不要动不动就说要把孩子接走，我辛辛苦苦把孩子养这么大也不容易，更不希望两个孩子分开成长，就算为了孩子不要太自私,hpLycVNlqAXYNqSZKgT7K5aQinz6LcaI,83,1608.0,25.0,30348.0,2024-06-11 20:34:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7379223165785951539/?region=CN&mid=7370268382224271398&u_code=0&did=MS4wLjABAAAAgntc3UpzOeZ75CqGacxrzjnAkx-eTOuVEIpwDbQAlkpcV1qgcmkAPVZ8dkJZSfmd&iid=MS4wLjABAAAA1-6XJUpNOmRy2YvzDY4T-cgbOEU7HC7MhHGrsa_knYVU_NOiQ_N3-las3SDPZYrI&with_sec_did=1&titleType=title&share_sign=0KgrN5gnnND74bZVVUwNiQc.LP8pWC7hL6LUN.2f8Go-&share_version=290600&ts=1718717977&from_aid=1128&from_ssr=1,92.0,0.0,0.0,0.0,0.0,818485
居家,4nDgaDNqmGrAZwym9B35cw,孙姐姐,#一束花的仪式感 永远都不会过时，圣诞节快要到了，你的仪式感准备好了吗#花的1001种表白方式 #圣诞节的仪式感 #情侣礼物 #有钱花,8imM9g5CqDpwTL5L17JeV1FIMklEC7XA,46,1564.0,589.0,32552.0,2023-12-11 20:12:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7311308864157273382/?region=CN&mid=6682323695765146379&u_code=4ejl3f2719gd&did=MS4wLjABAAAAJqYEa6gMMBn3Qk65ZGZQg2BR0grN0lG77JWjIa1GIepQXSaG9POlx-xjFEjVYQ7A&iid=MS4wLjABAAAATsNTEVowwMVLNlW6FlA5l3d69KCNR9Px0GvlEWcbPrXZMU7IjthkgnL1PeN_2AzT&with_sec_did=1&titleType=title&share_sign=P4wcOpWmNdnJKLhqU8OmQ.N0VJIN5MRIh5e15QAM7LA-&share_version=280400&ts=1707482764&from_aid=1128&from_ssr=1,1040.0,84.0,0.0,0.0,0.0,1381805
居家,4nDgaDNqmGrAZwym9B35cw,孙姐姐,这辈子一定要尝试一次亲手为自己喜欢的人做一份特别又暖心的小惊喜#有钱花教程 #有钱花#一束花的仪式感,s39dxKYPmUM98XUyyWDwuPzZ4AkMfQYf,502,15196.0,5985.0,34034.0,2024-02-24 17:01:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7339091063392455973/?region=CN&mid=6682323695765146379&u_code=0&did=MS4wLjABAAAAbzKbTgphpB8TLO1X1ihRXD6STt-13uDiO4zIvMVga3Z-sys4eypyT4mfOwguXewk&iid=MS4wLjABAAAAZJFsrShck4e7iJgk-9cdBbubfkHo1in--Hp1KYsOQJ-luiovSVOkepOtbhzYIGnJ&with_sec_did=1&titleType=title&share_sign=zVZq4qYaTPC9LNUso3fYMDuNTevXpdZtlGZxohr79_g-&share_version=290800&ts=1720462133&from_aid=1128&from_ssr=1,12386.0,600.0,0.0,74000.0,0.0,1403920
居家,4nDgaDNqmGrAZwym9B35cw,孙姐姐,#爱心折纸教程 来咯，520快到了，快给你喜欢的人安排,bhIZp6Tpemx-JoMp8l3RwrYoLJOboZbE,16,827.0,257.0,30700.0,2024-05-12 19:38:00,,-2147483600.0,-2147483600.0,https://www.iesdouyin.com/share/video/7368076073852095781/?region=CN&mid=7368076113253255947&u_code=0&did=MS4wLjABAAAAKWIcm-jXM9WmBFqlpmQM8k7C60pVXoSKkhLi1Z4pV1I&iid=MS4wLjABAAAA3y7-34UZRsyJ46w6d7RlBHz6Gl5v0JM7Rr0Xdgm0gcc&with_sec_did=1&titleType=title&share_sign=hCr4ukBk3sdZi9_GYkUeMusxSEkb1KKocZLf2e94jYE-&share_version=290600&ts=1717684910&from_aid=1128&from_ssr=1,598.0,52.0,0.0,0.0,0.0,1399686
