category,cid,follower_count,time_node,total_comment,total_favorited,total_play_count,total_share
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566867,2024-03-27 00:00:00,0,3765,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566799,2024-03-28 00:00:00,0,3779,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566751,2024-03-29 00:00:00,0,3801,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566680,2024-03-30 00:00:00,0,3878,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566615,2024-03-31 00:00:00,0,4002,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566538,2024-04-01 00:00:00,0,21,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566477,2024-04-02 00:00:00,0,39,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566418,2024-04-03 00:00:00,0,45,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566345,2024-04-04 00:00:00,0,60,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566271,2024-04-05 00:00:00,0,93,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566206,2024-04-06 00:00:00,0,70,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566134,2024-04-07 00:00:00,0,56,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566060,2024-04-08 00:00:00,0,86,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,566010,2024-04-09 00:00:00,0,81,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565941,2024-04-10 00:00:00,0,116,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565873,2024-04-11 00:00:00,0,114,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565826,2024-04-12 00:00:00,0,177,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565788,2024-04-13 00:00:00,0,188,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565724,2024-04-14 00:00:00,0,202,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565671,2024-04-15 00:00:00,0,214,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565619,2024-04-16 00:00:00,0,172,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565560,2024-04-17 00:00:00,0,132,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565510,2024-04-18 00:00:00,0,107,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565464,2024-04-19 00:00:00,0,76,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565385,2024-04-20 00:00:00,0,8,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565351,2024-04-21 00:00:00,0,-28,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565291,2024-04-22 00:00:00,0,-75,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565234,2024-04-23 00:00:00,0,-122,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565186,2024-04-24 00:00:00,0,-179,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565130,2024-04-25 00:00:00,0,-209,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,565062,2024-04-26 00:00:00,0,-259,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564999,2024-04-27 00:00:00,0,-287,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564946,2024-04-28 00:00:00,0,-297,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564912,2024-04-29 00:00:00,0,-301,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564876,2024-04-30 00:00:00,0,-332,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564821,2024-05-01 00:00:00,0,-7,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564770,2024-05-02 00:00:00,0,7,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564678,2024-05-03 00:00:00,0,-15,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564619,2024-05-04 00:00:00,0,-32,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564535,2024-05-05 00:00:00,0,-58,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564436,2024-05-06 00:00:00,0,-95,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564392,2024-05-07 00:00:00,0,-115,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564316,2024-05-08 00:00:00,0,-136,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564251,2024-05-09 00:00:00,0,-118,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564207,2024-05-10 00:00:00,0,-140,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564161,2024-05-11 00:00:00,0,-163,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564081,2024-05-12 00:00:00,0,-156,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,564052,2024-05-13 00:00:00,0,-165,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563988,2024-05-14 00:00:00,0,-193,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563954,2024-05-15 00:00:00,0,-218,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563903,2024-05-16 00:00:00,0,-239,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563839,2024-05-17 00:00:00,0,-300,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563811,2024-05-18 00:00:00,0,-328,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563744,2024-05-19 00:00:00,0,-350,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563678,2024-05-20 00:00:00,0,-390,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563616,2024-05-21 00:00:00,0,-454,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563548,2024-05-22 00:00:00,0,-559,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563480,2024-05-23 00:00:00,0,-638,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563388,2024-05-24 00:00:00,0,-706,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563341,2024-05-25 00:00:00,0,-723,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563254,2024-05-26 00:00:00,0,-763,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563177,2024-05-27 00:00:00,0,-826,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563085,2024-05-28 00:00:00,0,-598,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,563004,2024-05-29 00:00:00,0,-574,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,562929,2024-05-30 00:00:00,0,-550,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,562874,2024-05-31 00:00:00,0,-576,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,562791,2024-06-01 00:00:00,0,-14,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,562729,2024-06-02 00:00:00,0,3,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,562651,2024-06-03 00:00:00,0,22,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,562588,2024-06-04 00:00:00,0,-14,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,562532,2024-06-05 00:00:00,0,-52,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,562451,2024-06-06 00:00:00,0,-103,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,562378,2024-06-07 00:00:00,0,-147,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,562279,2024-06-08 00:00:00,0,-153,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,562156,2024-06-09 00:00:00,0,-201,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,562081,2024-06-10 00:00:00,0,-220,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,561991,2024-06-11 00:00:00,0,-274,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,561913,2024-06-12 00:00:00,0,-305,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,561827,2024-06-13 00:00:00,0,-332,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,561757,2024-06-14 00:00:00,0,-371,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,561665,2024-06-15 00:00:00,0,-357,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,561557,2024-06-16 00:00:00,0,-320,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,561462,2024-06-17 00:00:00,0,-343,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,561418,2024-06-18 00:00:00,0,-334,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,561365,2024-06-19 00:00:00,0,-370,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,561262,2024-06-20 00:00:00,0,-415,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,561205,2024-06-21 00:00:00,0,-432,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,561092,2024-06-22 00:00:00,0,-440,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,561036,2024-06-23 00:00:00,0,-441,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,560919,2024-06-24 00:00:00,0,-489,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,560848,2024-06-25 00:00:00,0,-517,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,560798,2024-06-26 00:00:00,0,-537,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,560741,2024-06-27 00:00:00,0,-572,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,560627,2024-06-28 00:00:00,0,-609,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,560558,2024-06-29 00:00:00,0,-630,0,0
三农,YrKafmwdTVX7MX6xrZM0nziTGx_qcZPF,560417,2024-06-30 00:00:00,0,-674,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894722,2023-06-01 00:00:00,0,21,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894710,2023-06-02 00:00:00,0,187,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894699,2023-06-03 00:00:00,0,219,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894676,2023-06-04 00:00:00,0,381,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894664,2023-06-05 00:00:00,0,405,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894656,2023-06-06 00:00:00,0,473,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894638,2023-06-07 00:00:00,0,606,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894630,2023-06-08 00:00:00,0,652,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894604,2023-06-09 00:00:00,0,585,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894594,2023-06-10 00:00:00,0,672,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894590,2023-06-11 00:00:00,0,713,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894573,2023-06-12 00:00:00,0,782,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894560,2023-06-13 00:00:00,0,843,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894559,2023-06-14 00:00:00,0,936,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894542,2023-06-15 00:00:00,0,1039,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894536,2023-06-16 00:00:00,0,1158,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894510,2023-06-17 00:00:00,0,1220,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894498,2023-06-18 00:00:00,0,1236,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894491,2023-06-19 00:00:00,0,1243,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894463,2023-06-20 00:00:00,0,1308,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894453,2023-06-21 00:00:00,0,1312,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894433,2023-06-22 00:00:00,0,1378,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894424,2023-06-23 00:00:00,0,1400,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894411,2023-06-24 00:00:00,0,1407,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894395,2023-06-25 00:00:00,0,1416,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894384,2023-06-26 00:00:00,0,1469,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894359,2023-06-27 00:00:00,0,1526,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894347,2023-06-28 00:00:00,0,1476,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894336,2023-06-29 00:00:00,0,1521,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894306,2023-06-30 00:00:00,0,1544,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894293,2023-07-01 00:00:00,0,11,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894279,2023-07-02 00:00:00,0,11,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894266,2023-07-03 00:00:00,0,17,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894242,2023-07-04 00:00:00,0,25,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894233,2023-07-05 00:00:00,0,16,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894223,2023-07-06 00:00:00,0,19,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894205,2023-07-07 00:00:00,0,102,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894201,2023-07-08 00:00:00,0,147,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894172,2023-07-09 00:00:00,0,259,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894163,2023-07-10 00:00:00,0,278,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894155,2023-07-11 00:00:00,0,294,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894134,2023-07-12 00:00:00,0,248,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894112,2023-07-13 00:00:00,0,276,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894086,2023-07-14 00:00:00,0,371,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894076,2023-07-15 00:00:00,0,377,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894063,2023-07-16 00:00:00,0,389,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894046,2023-07-17 00:00:00,0,393,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894037,2023-07-18 00:00:00,0,430,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894014,2023-07-19 00:00:00,0,447,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,894009,2023-07-20 00:00:00,0,497,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893997,2023-07-21 00:00:00,0,546,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893963,2023-07-22 00:00:00,0,600,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893952,2023-07-23 00:00:00,0,640,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893940,2023-07-24 00:00:00,0,715,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893913,2023-07-25 00:00:00,0,952,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893898,2023-07-26 00:00:00,0,1015,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893893,2023-07-27 00:00:00,0,1081,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893863,2023-07-28 00:00:00,0,1186,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893853,2023-07-29 00:00:00,0,1220,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893841,2023-07-30 00:00:00,0,1247,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893817,2023-07-31 00:00:00,0,1343,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893813,2023-08-01 00:00:00,0,27,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893800,2023-08-02 00:00:00,0,45,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893776,2023-08-03 00:00:00,0,93,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893766,2023-08-04 00:00:00,0,151,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893751,2023-08-05 00:00:00,0,184,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893730,2023-08-06 00:00:00,0,229,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893720,2023-08-07 00:00:00,0,230,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893704,2023-08-08 00:00:00,0,229,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893686,2023-08-09 00:00:00,0,228,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893676,2023-08-10 00:00:00,0,225,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893662,2023-08-11 00:00:00,0,236,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893625,2023-08-12 00:00:00,0,348,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893618,2023-08-13 00:00:00,0,358,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893602,2023-08-14 00:00:00,0,403,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893588,2023-08-15 00:00:00,0,417,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893571,2023-08-16 00:00:00,0,423,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893564,2023-08-17 00:00:00,0,424,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893549,2023-08-18 00:00:00,0,461,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893532,2023-08-19 00:00:00,0,470,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893532,2023-08-20 00:00:00,0,470,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893532,2023-08-21 00:00:00,0,470,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893532,2023-08-22 00:00:00,0,470,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893532,2023-08-23 00:00:00,0,470,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893532,2023-08-24 00:00:00,0,470,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893430,2023-08-25 00:00:00,0,588,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893416,2023-08-26 00:00:00,0,609,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893402,2023-08-27 00:00:00,0,605,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893377,2023-08-28 00:00:00,0,625,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893361,2023-08-29 00:00:00,0,643,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893340,2023-08-30 00:00:00,0,695,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893338,2023-08-31 00:00:00,0,705,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893325,2023-09-01 00:00:00,0,21,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893314,2023-09-02 00:00:00,0,40,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893307,2023-09-03 00:00:00,0,62,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893298,2023-09-04 00:00:00,0,185,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893272,2023-09-05 00:00:00,0,256,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893266,2023-09-06 00:00:00,0,271,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893250,2023-09-07 00:00:00,0,285,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893231,2023-09-08 00:00:00,0,292,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893194,2023-09-09 00:00:00,0,364,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893176,2023-09-10 00:00:00,0,376,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893163,2023-09-11 00:00:00,0,381,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893154,2023-09-12 00:00:00,0,379,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893135,2023-09-13 00:00:00,0,386,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893127,2023-09-14 00:00:00,0,380,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893114,2023-09-15 00:00:00,0,374,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893104,2023-09-16 00:00:00,0,373,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893083,2023-09-17 00:00:00,0,354,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893083,2023-09-18 00:00:00,0,354,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893083,2023-09-19 00:00:00,0,354,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893083,2023-09-20 00:00:00,0,354,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893043,2023-09-21 00:00:00,0,336,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893043,2023-09-22 00:00:00,0,336,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893043,2023-09-23 00:00:00,0,336,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893002,2023-09-24 00:00:00,0,311,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893002,2023-09-25 00:00:00,0,311,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893002,2023-09-26 00:00:00,0,311,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893002,2023-09-27 00:00:00,0,311,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,893002,2023-09-28 00:00:00,0,311,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892930,2023-09-29 00:00:00,0,306,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892909,2023-09-30 00:00:00,0,301,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892898,2023-10-01 00:00:00,0,-10,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892886,2023-10-02 00:00:00,0,-13,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892862,2023-10-03 00:00:00,0,36,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892862,2023-10-04 00:00:00,0,36,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892831,2023-10-05 00:00:00,0,81,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892809,2023-10-06 00:00:00,0,95,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892790,2023-10-07 00:00:00,0,97,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892774,2023-10-08 00:00:00,0,96,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892763,2023-10-09 00:00:00,0,126,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892763,2023-10-10 00:00:00,0,126,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892732,2023-10-11 00:00:00,0,152,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892707,2023-10-12 00:00:00,0,170,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892707,2023-10-13 00:00:00,0,170,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892687,2023-10-14 00:00:00,0,213,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892660,2023-10-15 00:00:00,0,219,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892660,2023-10-16 00:00:00,0,219,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892633,2023-10-17 00:00:00,0,257,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892620,2023-10-18 00:00:00,0,258,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892599,2023-10-19 00:00:00,0,282,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892595,2023-10-20 00:00:00,0,309,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892584,2023-10-21 00:00:00,0,325,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892574,2023-10-22 00:00:00,0,336,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892560,2023-10-23 00:00:00,0,335,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892542,2023-10-24 00:00:00,0,349,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892535,2023-10-25 00:00:00,0,376,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892524,2023-10-26 00:00:00,0,384,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892507,2023-10-27 00:00:00,0,404,0,0
三农,AROA4-RtdayoATct_Eb99aunWcvOYHSL,892482,2023-10-28 00:00:00,0,468,0,0
